FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE,DATE,TIME,HOUR,DATE-12,TIME-12, HOUR-12,AUTO ID,PULSES,MATCHING,MARGIN,ALTERNATES,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID
SITE8,UNIT11943_20170410_055504.wac,0,1680.031,2.068,UNIT11943_0_20170410_062304_031,10/04/2017,06:23:04,6,09/04/2017,18:23:04,18,NYNO,4,4,0.474604,,4,17.593,4.43,3.965,17.881,17.478,17.632,152.369,17.623,0.907,45.032,3.059,0.84,1,NYCLEI
SITE8,UNIT11943_20170408_052204.wac,0,1163.811,2.588,UNIT11943_0_20170408_054127_811,08/04/2017,05:41:27,5,07/04/2017,17:41:27,17,NYNO,5,2,0.14668,NYLE,5,21.862,-5.43,5.209,22.219,21.513,21.823,187.581,21.796,3.094,81.477,4.192,2.43,1,NYCLEI
SITE8,UNIT11943_20170410_055504.wac,0,1682.362,2.037,UNIT11943_0_20170410_062306_362,10/04/2017,06:23:06,6,09/04/2017,18:23:06,18,NYNO,4,2,0.19363,NYLE,4,19.684,5.85,4.863,19.989,19.538,19.738,203.168,19.772,3.3,-36.469,4.526,1.59,1,NYCLEI
SITE8,UNIT11943_20170411_055704.wac,0,526.661,2.138,UNIT11943_0_20170411_060550_661,11/04/2017,06:05:50,6,10/04/2017,18:05:50,18,NYNO,3,2,0.277169,NYLE,3,20.558,-9.47,3.535,20.7,20.214,20.448,607.366,20.41,0.875,11.924,2.558,0.63,1,NYCLEI
SITE8,UNIT11943_20170408_052204.wac,0,1339.451,2.849,UNIT11943_0_20170408_054423_451,08/04/2017,05:44:23,5,07/04/2017,17:44:23,17,NYNO,3,2,0.211482,NYLE,3,20.938,17.41,3.314,21.387,20.684,21.08,527.785,21.186,1.964,-55.235,2.859,1.45,1,NYCLEI
SITE8,UNIT11943_20170408_052204.wac,0,1170.656,2.543,UNIT11943_0_20170408_054134_656,08/04/2017,05:41:34,5,07/04/2017,17:41:34,17,NYNO,7,3,0.149694,NYLE,7,19.712,2.81,4.791,20.079,19.446,19.761,282.249,19.755,2.231,-23.864,3.238,2.61,1,NYCLEI
SITE8,UNIT11943_20170409_195502.wac,0,936.231,4.168,UNIT11943_0_20170409_201038_231,09/04/2017,20:10:38,20,09/04/2017,08:10:38,8,NYNO,5,2,0.154621,NYLE;EPSE,5,21.289,2.4,3.407,21.667,20.704,21.244,602.265,21.315,1.832,-2.524,2.647,2.57,1,NYCLEI
SITE8,UNIT11943_20170409_052304.wac,0,1109.694,2.405,UNIT11943_0_20170409_054133_694,09/04/2017,05:41:33,5,08/04/2017,17:41:33,17,NYNO,4,2,0.178044,NYLE,4,21.635,14.95,2.194,22.346,21.444,21.873,134.478,21.79,0.643,-71.161,1.561,1.78,1,NYCLEI
SITE8,UNIT11943_20170409_202504.wac,0,940.953,4.246,UNIT11943_0_20170409_204044_953,09/04/2017,20:40:44,20,09/04/2017,08:40:44,8,NYNO,5,5,0.518558,,5,17.842,9.97,5.584,18.709,17.713,18.063,1027.369,18.058,2.507,55.893,3.977,1.74,1,NYCLEI
SITE8,UNIT11943_20170409_052304.wac,0,1452.26,2.139,UNIT11943_0_20170409_054716_260,09/04/2017,05:47:16,5,08/04/2017,17:47:16,17,NYNO,4,2,0.158047,NYLE,4,21.814,-0.66,5.249,22.187,21.503,21.805,487.739,21.837,3.051,-2.65,4.3,5.38,1,NYCLEI
SITE8,UNIT11943_20170408_052204.wac,0,1537.75,2.049,UNIT11943_0_20170408_054741_750,08/04/2017,05:47:41,5,07/04/2017,17:47:41,17,NYNO,2,2,0.401585,,3,16.819,-1.37,8.575,16.914,16.678,16.796,81.123,16.784,1.27,-12.21,4.524,0.46,1,NYCLEI
SITE8,UNIT11943_20170408_205304.wac,0,89.839,6.46,UNIT11943_0_20170408_205433_839,08/04/2017,20:54:33,20,08/04/2017,08:54:33,8,NYNO,5,3,0.179202,NYLE,5,22.268,6.75,2.36,23.389,21.872,22.403,873.723,22.383,1.135,153.499,1.893,1.31,1,NYNO
SITE8,UNIT11943_20170409_052304.wac,0,1289.549,2.551,UNIT11943_0_20170409_054433_549,09/04/2017,05:44:33,5,08/04/2017,17:44:33,17,NYLE,6,6,0.193756,,6,18.336,-4.48,7.292,18.605,18.022,18.266,239.726,18.275,3.151,11.82,4.565,1.72,1,Noise
SITE8,UNIT11943_20170408_052204.wac,0,980.847,3.053,UNIT11943_0_20170408_053824_847,08/04/2017,05:38:24,5,07/04/2017,17:38:24,17,NYLE,9,4,0.163431,NYNO;EPSE,9,22.576,7.93,4.881,22.946,22.376,22.656,250.818,22.73,1.964,-47.562,3.368,3.37,1,Noise
SITE8,UNIT11943_20170408_052204.wac,0,1090.109,2.59,UNIT11943_0_20170408_054014_109,08/04/2017,05:40:14,5,07/04/2017,17:40:14,17,NYLE,4,2,0.241936,EPSE,4,25.942,4.88,3.614,26.369,25.587,25.955,580.474,26.072,1.023,13.171,2.958,1.25,1,PIPNAT
SITE8,UNIT11943_20170409_052304.wac,0,1345.623,2.577,UNIT11943_0_20170409_054529_623,09/04/2017,05:45:29,5,08/04/2017,17:45:29,17,NYLE,7,4,0.126802,NYNO;MYBE,7,21.695,-3.87,4.99,22.255,21.412,21.732,261.721,21.724,1.472,-29.741,3.301,1.81,1,PIPNAT
SITE8,UNIT11943_20170408_052204.wac,0,1049.257,3.342,UNIT11943_0_20170408_053933_257,08/04/2017,05:39:33,5,07/04/2017,17:39:33,17,NYLE,6,6,0.317685,,6,22.58,4.52,3.928,22.926,22.441,22.665,383.88,22.665,0.889,-34.683,3.018,1.23,1,PIPNAT
SITE8,UNIT11943_20170409_052304.wac,0,1030.559,2.041,UNIT11943_0_20170409_054014_559,09/04/2017,05:40:14,5,08/04/2017,17:40:14,17,NYLE,2,2,0.140398,,2,18.841,-5.17,13.874,18.956,18.63,18.805,260.872,18.769,1.02,17.165,3.245,6.09,1,PIPNAT
SITE8,UNIT11943_20170408_052204.wac,0,926.867,2.132,UNIT11943_0_20170408_053730_867,08/04/2017,05:37:30,5,07/04/2017,17:37:30,17,NYLE,2,2,0.355952,,2,23.959,8.85,17.167,24.175,23.705,23.977,736.064,24.062,9.19,25.473,11.266,2.95,1,PIPNAT
SITE8,UNIT11943_20170408_052204.wac,0,1349.143,3.557,UNIT11943_0_20170408_054433_143,08/04/2017,05:44:33,5,07/04/2017,17:44:33,17,NYLE,8,4,0.108088,EPSE;NYNO,8,21.723,8.73,11.981,22.048,21.432,21.745,440.113,21.743,3.018,5.401,6.055,3.19,1,PIPNAT
SITE8,UNIT11943_20170408_052204.wac,0,1370.423,3.476,UNIT11943_0_20170408_054454_423,08/04/2017,05:44:54,5,07/04/2017,17:44:54,17,NYLE,4,3,0.185022,MYBE,4,25.278,-5.33,3.8,25.707,24.911,25.334,485.923,25.18,1.288,21.444,2.382,1.53,1,PIPNAT
SITE8,UNIT11943_20170408_052204.wac,0,997.637,2.762,UNIT11943_0_20170408_053841_637,08/04/2017,05:38:41,5,07/04/2017,17:38:41,17,NYLE,3,3,0.27907,,3,20.322,3.35,4.432,20.651,20.047,20.348,166.135,20.396,0.822,-34.533,2.806,1.71,1,PIPNAT
SITE8,UNIT11943_20170408_052204.wac,0,1307.656,3.543,UNIT11943_0_20170408_054351_656,08/04/2017,05:43:51,5,07/04/2017,17:43:51,17,NYLE,3,3,0.522054,,3,25.377,-13.76,5.486,25.758,24.772,25.282,757.25,25.269,2.741,0.566,3.637,1.24,1,PIPNAT
SITE8,UNIT11943_20170408_052204.wac,0,1075.543,2.556,UNIT11943_0_20170408_053959_543,08/04/2017,05:39:59,5,07/04/2017,17:39:59,17,NYLE,4,4,0.189655,,4,22.717,6.24,6.99,23.058,22.342,22.758,122.539,22.842,3.03,-18.694,4.482,2.56,1,PIPNAT
SITE8,UNIT11943_20170408_052204.wac,0,1363.513,2.287,UNIT11943_0_20170408_054447_513,08/04/2017,05:44:47,5,07/04/2017,17:44:47,17,NYLE,7,5,0.248659,NYNO,7,22.999,-1.03,6.723,23.261,22.666,22.958,291.16,22.962,2.218,18.827,4.958,5.67,1,PIPNAT
SITE8,UNIT11943_20170408_052204.wac,0,1232.853,2.847,UNIT11943_0_20170408_054236_853,08/04/2017,05:42:36,5,07/04/2017,17:42:36,17,NYLE,6,3,0.113544,NYNO;EPSE;MYBE,6,19.899,13.46,4.821,20.286,19.565,19.943,184.066,20.061,1.819,-97.01,3.347,1.69,1,PIPNAT
SITE8,UNIT11943_20170409_052304.wac,0,1230.612,2.187,UNIT11943_0_20170409_054334_612,09/04/2017,05:43:34,5,08/04/2017,17:43:34,17,NYLE,2,2,0.204241,,2,18.834,2.02,4.322,19.063,18.638,18.868,121.117,18.851,2.486,-23.134,3.614,0.47,1,PIPNAT
SITE8,UNIT11943_20170411_055704.wac,0,1777.463,2.036,UNIT11943_0_20170411_062641_463,11/04/2017,06:26:41,6,10/04/2017,18:26:41,18,NYLE,2,2,0.31102,,2,23.851,9.57,5.204,24.319,23.642,23.953,369.44,24.048,0.528,-35.654,2.063,0.37,1,PIPNAT
SITE8,UNIT11943_20170409_052304.wac,0,1248.593,2.206,UNIT11943_0_20170409_054352_593,09/04/2017,05:43:52,5,08/04/2017,17:43:52,17,NYLE,3,3,0.193149,,3,22.378,-9.64,6.681,22.672,22.169,22.373,43,22.272,3.399,45.797,6.681,1.19,1,PIPNAT
SITE8,UNIT11943_20170409_052304.wac,0,1281.069,2.031,UNIT11943_0_20170409_054425_069,09/04/2017,05:44:25,5,08/04/2017,17:44:25,17,NYLE,4,3,0.162734,NYNO,4,19.301,-0.23,4.018,19.428,19.089,19.273,264.844,19.314,0.862,-41.947,2.768,1.25,1,PIPNAT
SITE8,UNIT11943_20170411_055704.wac,0,916.447,3.052,UNIT11943_0_20170411_061220_447,11/04/2017,06:12:20,6,10/04/2017,18:12:20,18,NYLE,3,2,0.319857,EPSE,3,25.295,3.54,4.408,25.763,24.877,25.324,415.314,25.379,2.406,-20.741,3.618,1.06,1,PIPNAT
SITE8,UNIT11943_20170409_052304.wac,0,1442.514,3.585,UNIT11943_0_20170409_054706_514,09/04/2017,05:47:06,5,08/04/2017,17:47:06,17,NYLE,3,3,0.269607,,3,19.192,-5.72,4.016,19.446,18.897,19.12,1366.731,19.15,1.344,54.867,2.262,0.7,1,PIPNAT
SITE8,UNIT11943_20170409_052304.wac,0,1471.973,2.026,UNIT11943_0_20170409_054735_973,09/04/2017,05:47:35,5,08/04/2017,17:47:35,17,NYLE,4,3,0.150743,MYBE,4,21.965,4.18,3.283,22.378,21.718,22.046,217.718,22,1.533,0.416,2.494,1.56,1,PIPNAT
SITE8,UNIT11943_20170409_205504.wac,0,1753.119,8.98,UNIT11943_0_20170409_212417_119,09/04/2017,21:24:17,21,09/04/2017,09:24:17,9,NYLE,17,6,0.098721,EPSE;NYNO;MYBE,17,26.22,24.65,4.924,30.115,25.326,26.99,449.186,26.633,3.04,163.142,3.833,7.22,1,NYLE
SITE8,UNIT11943_20170409_052304.wac,0,1520.167,3.632,UNIT11943_0_20170409_054824_167,09/04/2017,05:48:24,5,08/04/2017,17:48:24,17,NYLE,8,6,0.163787,NYNO,8,19.711,-9.61,4.122,19.91,19.391,19.652,272.326,19.61,1.476,8.122,3.334,3.31,1,PIPPIP & PIPPYG
SITE8,UNIT11943_20170408_052204.wac,0,1114.176,2.223,UNIT11943_0_20170408_054038_176,08/04/2017,05:40:38,5,07/04/2017,17:40:38,17,NYLE,7,5,0.196186,NYNO;EPSE,7,19.848,5.26,4.145,20.077,19.674,19.874,310.325,19.921,0.955,-1.002,3.056,2,1,PIPPIP & PIPPYG
SITE8,UNIT11943_20170409_052304.wac,0,736.068,2.431,UNIT11943_0_20170409_053520_068,09/04/2017,05:35:20,5,08/04/2017,17:35:20,17,NYLE,5,3,0.118764,NYNO,5,17.396,-1.63,3.211,17.564,17.169,17.392,330.907,17.389,1.554,-41.725,2.993,1.86,1,PIPPIP & PIPPYG
SITE8,UNIT11943_20170408_065204.wac,0,348.091,2.209,UNIT11943_0_20170408_065752_091,08/04/2017,06:57:52,6,07/04/2017,18:57:52,18,NYLE,4,3,0.151788,NYNO,4,16.21,-4.87,5.489,16.4,15.959,16.152,251.579,16.134,1.957,4.291,4.39,1.1,1,PIPPIP & PIPPYG
SITE8,UNIT11943_20170409_052304.wac,0,1386.121,2.079,UNIT11943_0_20170409_054610_121,09/04/2017,05:46:10,5,08/04/2017,17:46:10,17,NYLE,2,2,0.193639,,2,15.45,-8.32,8.199,15.527,15.2,15.416,191.14,15.358,3.453,-32.711,4.754,1.56,1,PIPPIP & PIPPYG
SITE8,UNIT11943_20170409_052304.wac,0,1407.223,3.576,UNIT11943_0_20170409_054631_223,09/04/2017,05:46:31,5,08/04/2017,17:46:31,17,NYLE,2,2,0.196642,,2,15.907,-2.41,4.382,16.035,15.766,15.908,937.371,15.844,0.625,-22.759,3.017,1.82,1,PIPPIP & PIPPYG
SITE8,UNIT11943_20170410_205704.wac,0,1473.75,4.549,UNIT11943_0_20170410_212137_750,10/04/2017,21:21:37,21,10/04/2017,09:21:37,9,MYBR,2,2,0.221903,,2,48.813,58.3,2.593,54.63,46.307,49.352,129.065,49.552,1.76,299.524,1.965,1.81,1,PIPI
SITE8,UNIT11943_20170406_202002.wac,0,1298.249,15,UNIT11943_0_20170406_204140_249,06/04/2017,20:41:40,20,06/04/2017,08:41:40,8,MYBR,11,5,0.084697,PIPI;MYDAU;PIPY,15,49.531,12.4,2.522,55.225,46.946,50.114,1039.511,49.887,1.45,430.99,1.802,12.71,1,PIPI + Fbuzz
SITE8,UNIT11943_20170409_025304.wac,0,1505.228,4.771,UNIT11943_0_20170409_031809_228,09/04/2017,03:18:09,3,08/04/2017,15:18:09,15,MYBR,4,3,0.124212,PIPI,4,47.555,-1.74,2.174,53.027,44.321,47.865,556.031,47.945,1.145,262.597,1.551,4.63,1,PIPI
SITE8,UNIT11943_20170407_002004.wac,0,260.172,3.627,UNIT11943_0_20170407_002424_172,07/04/2017,00:24:24,0,06/04/2017,12:24:24,12,MYBE,3,2,0.257105,MYDAU,3,40.028,58.32,2.799,56.44,38.349,44.488,477.81,40.721,2.121,775.681,2.491,1.51,1,MYsp
SITE8,UNIT11943_20170408_062204.wac,0,1247.976,4.223,UNIT11943_0_20170408_064251_976,08/04/2017,06:42:51,6,07/04/2017,18:42:51,18,MYBE,2,2,0.288278,,2,33.206,6.13,3.016,33.969,31.266,32.541,137.686,33.213,0.612,-181.52,1.774,1.46,1,Noise
SITE8,UNIT11943_20170410_062504.wac,0,1160.068,2.631,UNIT11943_0_20170410_064424_068,10/04/2017,06:44:24,6,09/04/2017,18:44:24,18,MYBE,4,2,0.119199,NYLE;EPSE,4,26.772,17.3,2.708,27.373,26.486,26.933,200.723,26.919,0.87,21.557,2.202,1.66,1,Noise
SITE8,UNIT11943_20170407_205204.wac,0,1780.841,6.158,UNIT11943_0_20170407_212144_841,07/04/2017,21:21:44,21,07/04/2017,09:21:44,9,EPSE,3,3,0.266945,,4,26.727,1.94,2.507,28.727,26.26,27.109,504.249,26.772,1.45,46.653,2.01,1.35,1,NYNO
